Letter_ID,Sender_ID,Sender_Name,Recipient_ID,Recipient_Name,Date,Dispatch_Location,Dispatch_Location_Abbr,GeoName_ID,toponymName,Country,Latitude,Longitude,Recipient_Adress,Recipient_Location,Recipient_Location_Abbr,Recipient_Addr_Latitude,Recipient_Addr_Longitude,Mentioned_Person_ID,Mentioned_Persons,Mentioned_Org_ID,Mentioned_Org,Mentioned_Works_IDs,Mention_Works_Title,Text_ID,Mention_Works_Genre,Collective_Vesions_ID,Mentioned_Places,Mentioned_Places_Abbr
B18800616LP,peHI,HENRIK IBSEN,peLP,LUDWIG PASSARGE,1880-06-16,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peBSchl, peLD","-, LORENTZ HENRIK SEGELCKE DIETRICHSON",,,woPG,Peer Gynt,PG,drama,,Norge,N
B18800628VaVa,peHI,HENRIK IBSEN,peVaVa,VALFRID VASENIUS,1880-06-28,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,Sthlm,Sthlm
Budat18800707MGogBG,peHI,HENRIK IBSEN,"peMG, peBG",MARCUS OG BERNT GRØNVOLD,1880-07-09,München,Mun,2867714,Munich,Germany,48.13743,11.57549,"Herrn Historienmaler, M: Grønvold., Barer-Strasse 58., Rückgebäude., (Hier.)",,,,,peSuI,SUSANNA/SUZANNAH IBSEN,,,,,,,,,
Budat188007VaVa,peHI,HENRIK IBSEN,peVaVa,VALFRID VASENIUS,1880-07-09,München,Mun,2867714,Munich,Germany,48.13743,11.57549,"Herrn Dr: V: Vasenius., Zimmer n, 92., Rheinischer Hof., Bahnhofplatz., (Hier.)",,,,,peSuI,SUSANNA/SUZANNAH IBSEN,,,,,,,,,
Budat18800709IA,peHI,HENRIK IBSEN,peIA,IDA AALBERG,1880-07-09,München,Mun,2867714,Munich,Germany,48.13743,11.57549,"Fräulein Aalberg., Karls-Strasse 39., 2. Etage",,,,,peSuI,SUSANNA/SUZANNAH IBSEN,,,,,,,,,
B18800711BEB,peHI,HENRIK IBSEN,peBEB,BENDIX EDVARD BENDIXEN,1880-07-11,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peCMK, peNL","-, NILS LUND",orgNatSc,BERGENS NATIONALE SCENE,,,,,,"Bergen, Kristiania","Berg, Kri"
B18800716FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1880-07-16,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peSuI, peSiI, peMT, peCCTA, pePMOL","SUSANNA/SUZANNAH IBSEN, SIGURD IBSEN, ANNA MAGDALENE THORESEN, CARL CHRISTIAN THORVALD ANDERSEN, PETER MARTIN ORLA LEHMANN",,,,,,,,"Norge, København","N, Kbh"
B18800720KongO2,peHI,HENRIK IBSEN,peKongO2,OSCAR 2.,1880-07-20,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peSiI,SIGURD IBSEN,,,,,,,,"Italien, Dresden, Norge","It, Dre, N"
B18800808Dagbl,peHI,HENRIK IBSEN,orgDagbl,DAGBLADET,1880-08-08,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,Berchtesgaden in Bayern,BerGad plBay
B18800808FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1880-08-08,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peSuI, peSiI","SUSANNA/SUZANNAH IBSEN, SIGURD IBSEN",,,,,,,,"København, Norge, Berchtesgaden","Kbh, N, BerGad plBay"
B18800830SiI,peHI,HENRIK IBSEN,peSiI,SIGURD IBSEN,1880-08-30,Berchtesgaden,BerGad,2950881,Berchtesgaden,Germany,47.63236,13.00187,,,,,,"peNHer, peNL, peSuI, peJBiden, peEmGo","NILS CHRISTIAN EGEDE HERTZBERG, NILS LUND, SUSANNA/SUZANNAH IBSEN, JOHAN LAURITZ BIDENKAP, LOUIS JEAN EMMANUEL GONZALÉS",orgKdep,"KIRKE- OG UNDERVISNINGSDEPARTEMENTET, eller: DEPARTEMENTET FOR KIRKE- OG UNDERVISNINGSVESENET, gjerne forkortet: KIRKEDEPARTEMENTET",,,,,,"Kristiania, Paris","Kri, Pa"
B18800903SiI,peHI,HENRIK IBSEN,peSiI,SIGURD IBSEN,1880-09-03,Berchtesgaden,BerGad,2950881,Berchtesgaden,Germany,47.63236,13.00187,,,,,,"peNL, peSuI","NILS LUND, SUSANNA/SUZANNAH IBSEN",,,,,,,,Ølken,Olk
B18800912EL,peHI,HENRIK IBSEN,peEL,EDMUND LOBEDANZ,1880-09-12,Berchtesgaden,BerGad,2950881,Berchtesgaden,Germany,47.63236,13.00187,,,,,,"peBB, peWL","BJØRNSTJERNE MARTINIUS BJØRNSON, WILHELM LANGE",,,,,,,,"København, Leipzig","Kbh, Lei"
B18800918SiI,peHI,HENRIK IBSEN,peSiI,SIGURD IBSEN,1880-09-18,Berchtesgaden,BerGad,2950881,Berchtesgaden,Germany,47.63236,13.00187,,,,,,"peSuI, peNL, peFH, peAHag, peMG, peHHerm, peHHJ, peGAD, peJP","SUSANNA/SUZANNAH IBSEN, NILS LUND, NIELS FREDERIK VILHELM HEGEL, AGATHA HAGGENMÜLLER, MARCUS FREDRIK STEEN GRØNVOLD, -, HOLGER HVIDTFELDT JERICHAU, GUSTAV ADOLPH «DOFFEN» DAHL, JOHN OLAF PAULSEN",orgKdep,"KIRKE- OG UNDERVISNINGSDEPARTEMENTET, eller: DEPARTEMENTET FOR KIRKE- OG UNDERVISNINGSVESENET, gjerne forkortet: KIRKEDEPARTEMENTET",,,,,,"Italien, Norge, København, München","It, N, Kbh, Mun"
B18801005Kdep,peHI,HENRIK IBSEN,orgKdep,KIRKE- OG UNDERVISNINGSDEPARTEMENTET,1880-10-05,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,peSiI,SIGURD IBSEN,,,,,,,,,
B18801015NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1880-10-15,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peEAa, peCo, peCoLa, peWAb, peOSa, peESta, peSiI","CHRISTIAN EBERHARD ÅBJÖRNSSON, LA COUR, CONRAD LANDEGREN, WILLIAM GOTTLIEB ÅBJÖRNSSON, OSKAR SALICATH, EMIL STANG, SIGURD IBSEN",orgDagbl,DAGBLADET,woDu,Et dukkehjem,Du,drama,,"Tyrol, Sverig, Kristiania","Ty, SE, Kri"
B18801024FrkM,peHI,HENRIK IBSEN,peFrkM,"BENNY, OTILIA OG THEA MATTHIESSEN",1880-10-24,München,Mun,2867714,Munich,Germany,48.13743,11.57549,"Frøken Benny Matthiessen., Adresse: herr doktor Matthiessen., Bakkehuset pr: Rosendal., Søndhordland., Norwegen.",Norwegen,N,62,10,,,,,,,,,,"Norge, Tyrol","N, Ty"
B18801025FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1880-10-25,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,"peSuI, peSiI, peAR, peEF, peSB, peFBa, peJLi","SUSANNA/SUZANNAH IBSEN, SIGURD IBSEN, PAUL AUGUST RASMUSSEN, MORTEN EDVARD FALLESEN, SARAH BERNHARDT, FREDERIK AUGUST WILHELM BAGGE, JONAS LAURITZ IDEMIL LIE","'orgKdep, orgKT'","KIRKE- OG UNDERVISNINGSDEPARTEMENTET, eller: DEPARTEMENTET FOR KIRKE- OG UNDERVISNINGSVESENET, gjerne forkortet: KIRKEDEPARTEMENTET, DET KONGELIGE THEATER I KØBENHAVN","woDu, woSS","Et dukkehjem, Samfundets støtter","Du, SS","drama, drama",,"København, Kristiania, Rom, Berchtesgaden","Kbh, Kri, Rom, BerGad"
B18801101FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1880-11-01,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,,,,,,Kbhvn,Kbh
B18801101LP,peHI,HENRIK IBSEN,peLP,LUDWIG PASSARGE,1880-11-01,München,Mun,2867714,Munich,Germany,48.13743,11.57549,,,,,,,,,,woPG,Peer Gynt,PG,drama,,"Tyskland, Rom","D, Rom"
B18801112FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1880-11-12,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peSiI,SIGURD IBSEN,,,,,,,,"München, Norge, Florents","Mun, N, Fir"
B18801126EGo,peHI,HENRIK IBSEN,peEGo,EDMUND GOSSE,1880-11-26,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peSiI,SIGURD IBSEN,,,"woDu, woFo","Et dukkehjem, En folkefiende","Du, Fo","drama, drama",,England,Eng
B18801221FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1880-12-21,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,,,,,,,,,
B18810103TL,peHI,HENRIK IBSEN,peTL,THEODOR LINDSTRAND,1881-01-03,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peDO,DETLOF ODELSTJERNA,,,,,,,,,
B18810106LuDa,peHI,HENRIK IBSEN,peLuDa,LUDVIG DAAE,1881-01-06,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peSiI, peSuI, peChDa, peNL","SIGURD IBSEN, SUSANNA/SUZANNAH IBSEN, JOHANNE CHRISTIANE DAAE, NILS LUND",,,,,,,,Kristiania,Kri
B18810116FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-01-16,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peJPJ, peHD, peJHHL, peTL, peCAM, peSHe, peAR","JENS PETER JACOBSEN, HOLGER HENRIK HERHOLDT DRACHMANN, JOHAN HENRIK HEGERMANN-LINDENCRONE, FRANS THEODOR LINDSTRAND, CHRISTOPHER ANDREAS MYHLENPHORT, POUL SOPHUS VILHELM HEEGAARD, PAUL AUGUST RASMUSSEN",orgKT,DET KONGELIGE THEATER I KØBENHAVN,,,,,,"Paris, Berlin, Italien","Pa, Berl, It"
B18810124NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1881-01-24,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peLuDa, peSiI","LUDVIG DAAE, SIGURD IBSEN",orgDagbl,DAGBLADET,,,,,,"Paris, Berlin, Ørskaug, Ålesund","Pa, Berl, Ors, Al"
B18810304FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-03-04,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peJCH, peAKie, peLD, peSHe","JENS CHRISTIAN HOSTRUP, ALEXANDER LANGE KIELLAND, LORENTZ HENRIK SEGELCKE DIETRICHSON, POUL SOPHUS VILHELM HEEGAARD",,,"woBr, woPG","Brand, Peer Gynt","Br, PG","drama, drama",,,
B18810309JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1881-03-09,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peSuI, peSiI, peAxT, peMAT, peBO","SUSANNA/SUZANNAH IBSEN, SIGURD IBSEN, AXEL THORESEN, MARIE ANTOINETTE THORESEN, BOYE ORDING","'orgGyl, orgKdep'","DEN GYLDENDALSKE BOGHANDEL, KIRKE- OG UNDERVISNINGSDEPARTEMENTET, eller: DEPARTEMENTET FOR KIRKE- OG UNDERVISNINGSVESENET, gjerne forkortet: KIRKEDEPARTEMENTET",woDu,Et dukkehjem,Du,drama,,"Kristiania, München, Norge","Kri, Mun, N"
B18810310NN_Hojstarede_froken,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1881-03-10,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,,,,,,,,,
B18810322FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-03-22,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,,,"woBr, woFo","Brand, En folkefiende","Br, Fo","drama, drama",,Paris,Pa
B18810327HEB,peHI,HENRIK IBSEN,peHEB,HAGBARD EMANUEL BERNER,1881-03-27,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,"Herr storthingsrepræsentant, statsrevisor Berner., Christiania., (Norvegia.)",Christiania,Kri,55.67346,12.59765,"peBB, peSiI, peAENo, peLPal","BJØRNSTJERNE MARTINIUS BJØRNSON, SIGURD IBSEN, ADOLF ERIK NORDENSKIÖLD, ADOLF ARNOLD LOUIS PALANDER","'orgStort, orgChrTh, orgKDTS, orgKT'","STORTINGET, CHRISTIANIA THEATER, KONGL. DRAMATISKA THEATERN, DET KONGELIGE THEATER I KØBENHAVN",woHH,Hærmændene paa Helgeland,H1,drama,HH,"Sverig, Danmark, Stockholm, Tyskland","SE, Dk, Sthlm, D"
B18810405NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1881-04-05,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peSiI,SIGURD IBSEN,,,,,,,,"Paris, Norge, Sorrento, Neapel","Pa, N, Sorr, Na"
Budat18810417CMR,peHI,HENRIK IBSEN,peCMR,CHRISTIAN MEYER ROSS,1881-04-17,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peSuI, peEP","SUSANNA/SUZANNAH IBSEN, HJALMAR EILIF EMANUEL PETERSSEN",,,,,,,,,
B18810421FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-04-21,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peJP, peKE","JOHN OLAF PAULSEN, KRISTIAN MANDRUP ELSTER",,,,,,,,,
B18810427NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1881-04-27,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,orgDampD,DIREKSJONEN FOR DAMPSKIPET «DRONNINGEN»,,,,,,,
B18810618FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-06-18,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peSiI, peAR, peSHe","SIGURD IBSEN, PAUL AUGUST RASMUSSEN, POUL SOPHUS VILHELM HEEGAARD",,,"woFo, woGe, woDu, woPG","En folkefiende, Gengangere, Et dukkehjem, Peer Gynt","Fo, Ge, Du, PG","drama, drama, drama, drama",,"Sorrento, Paris, Florents","Sorr, Pa, Fir"
B18810627NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1881-06-27,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,"Herr boghandler Nils Lund., Christiania., Norvegia.","Lund, Christiania","Lund, Kri",,,,,,,,,,,,Sorrento,Sorr
B18810806CAM,peHI,HENRIK IBSEN,peCAM,CHRISTOPHER ANDREAS MYHLENPHORT,1881-08-06,Sorrento,Sorr,3166350,Sorrento,Italy,40.62678,14.37771,"Al Cavaliere Myhlenphort, Console di Danimarca, di Svezia & Norvegia., Via Sistina, 118., Roma.",,,,,,,,,,,,,,,
B18810817LP,peHI,HENRIK IBSEN,peLP,LUDWIG PASSARGE,1881-08-17,Sorrento,Sorr,3166350,Sorrento,Italy,40.62678,14.37771,,,,,,"peHEB, peBB, peBSchl","HAGBARD EMANUEL BERNER, BJØRNSTJERNE MARTINIUS BJØRNSON, -",,,"woPG, woBr, woGe","Peer Gynt, Brand, Gengangere","PG, Br, Ge","drama, drama, drama",,"Kristiania, Tyskland, Norge, Rom","Kri, D, N, Rom"
Budat188108CC,peHI,HENRIK IBSEN,peCC,CAMILLA COLLETT,1881-08,Sorrento,Sorr,3166350,Sorrento,Italy,40.62678,14.37771,,,,,,"peSiI, peSuI","SIGURD IBSEN, SUSANNA/SUZANNAH IBSEN",,,,,,,,,
B18810906CCl,peHI,HENRIK IBSEN,peCCl,CONRAD CLAUSON,1881-09-06,Sorrento,Sorr,3166350,Sorrento,Italy,40.62678,14.37771,"Illmo: signor, Cavaliere Clauson, Console-generale di Danimarca etc, Villa Manning., Sorrento.",Sorrento,Sorr,40.62678,14.37771,"peSuI, pePCl, peLC","SUSANNA/SUZANNAH IBSEN, PAULA CLAUSON, LOUISA CLAUSON",,,,,,,,,
B18810922LC,peHI,HENRIK IBSEN,peLC,LOUISA CLAUSON,1881-09-22,Sorrento,Sorr,3166350,Sorrento,Italy,40.62678,14.37771,,,,,,,,,,,,,,,,
B18810930FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-09-30,Sorrento,Sorr,3166350,Sorrento,Italy,40.62678,14.37771,,,,,,peSiI,SIGURD IBSEN,,,woGe,Gengangere,Ge,drama,,Rom,Rom
Budat188110BanNap,peHI,HENRIK IBSEN,orgBanNap,BANCO NAPOLETANA,1881,Sorrento,Sorr,3166350,Sorrento,Italy,40.62678,14.37771,,,,,,peWL,WILHELM LANGE,,,,,,,,"Neapel, Berlin","Na, Berl"
B18811016FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-10-16,Sorrento,Sorr,3166350,Sorrento,Italy,40.62678,14.37771,,,,,,,,,,"woGe, woDu","Gengangere, Et dukkehjem","Ge, Du","drama, drama",,,
B18811017KoTh,peHI,HENRIK IBSEN,orgKoTh,KONGL. THEATRARNE I STOCKHOLM,1881-10-17,Sorrento,Sorr,3166350,Sorrento,Italy,40.62678,14.37771,,,,,,"peFH, peElHw","NIELS FREDERIK VILHELM HEGEL, ELISE (Ebba Charlotta Elisa) HWASSER",orgGyl,DEN GYLDENDALSKE BOGHANDEL,woGe,Gengangere,Ge,drama,,København,"Sthlm, Kbh"
B18811104FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-11-04,Sorrento,Sorr,3166350,Sorrento,Italy,40.62678,14.37771,,,,,,,,,,woGe,Gengangere,Ge,drama,,Rom,Rom
B18811106FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-11-06,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,,,,,,,,Kbhvn,Kbh
B18811112OSk,peHI,HENRIK IBSEN,peOSk,OLAF SKAVLAN,1881-11-12,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,"Herr professor dr: Olaf Skavlan., Holbergs plads, 7., Christiania., (Norvegia.)",Christiania,Kri,55.67346,12.59765,peJES,JOHAN ERNST WELHAVEN SARS,,,"woGe, woC2, woDi","Gengangere, Catilina, Digte","Ge, C2, Di","drama, drama, dikt",C,Sverig,SE
B18811122KongO2,peHI,HENRIK IBSEN,peKongO2,OSCAR 2.,1881-11-22,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,"Til, Hs: Majestæt Kongen., Stockholm., (Svezia.)",Stockholm,Sthlm,59.32938,18.06871,,,,,,,,,,,
B18811123FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-11-23,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,,,"woGe, woKG, woGe, woFo","Gengangere, Kejser og Galilæer, Gengangere, En folkefiende","Ge, KG, Ge, Fo","drama, drama, drama, drama",,Skandinavien,Ska
Budat18811123AR,peHI,HENRIK IBSEN,peAR,AUGUST RASMUSSEN,1881-11-23,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,,,woGe,Gengangere,Ge,drama,,København,Kbh
Budat18811123KT,peHI,HENRIK IBSEN,orgKT,DET KONGELIGE THEATER I KØBENHAVN,1881-11-23,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peEF,MORTEN EDVARD FALLESEN,,,woGe,Gengangere,Ge,drama,,København,Kbh
Budat18811123ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1881-11-23,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peHSch,HANS FREDERIK LUDVIG SCHRØDER,,,woGe,Gengangere,Ge,drama,,,
Budat18811123NatSc,peHI,HENRIK IBSEN,orgNatSc,BERGENS NATIONALE SCENE,1881-11-23,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,,,woGe,Gengangere,Ge,drama,,Bergen,Berg
Budat18811123KoTh,peHI,HENRIK IBSEN,orgKoTh,KONGL. THEATRARNE I STOCKHOLM,1881-11-23,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peHWes,HENRIC LAURENTIUS WESTIN,,,woGe,Gengangere,Ge,drama,,Stockholm,Sthlm
B18811201FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-12-01,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peMT, peJHT, peJLi, peCKFM, peHD, peRS, peGB, peEBr","ANNA MAGDALENE THORESEN, JOHAN HERMAN THORESEN, JONAS LAURITZ IDEMIL LIE, CHRISTIAN KNUD FREDERIK MOLBECH, HOLGER HENRIK HERHOLDT DRACHMANN, PETER CARL RUDOLPH SCHMIDT, GEORG MORRIS COHEN BRANDES, CARL EDVARD COHEN BRANDES",,,,,,,,"Vardø, Kristiania, Paris","Vard, Kri, Pa"
B18811218WP,peHI,HENRIK IBSEN,peWP,WILHELM PETERS,1881-12-18,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peFH,NIELS FREDERIK VILHELM HEGEL,orgGyl,DEN GYLDENDALSKE BOGHANDEL,woTV,«Terje Vigen»,DiTerjeVigen,dikt,,,
B18811220FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1881-12-20,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peWP,WILHELM OTTO PETERS,,,"woGe, woTV, woDi","Gengangere, «Terje Vigen», Digte","Ge, DiTerjeVigen, Di","drama, dikt, dikt",,"Norge, København","N, Kbh"
B18811222LP,peHI,HENRIK IBSEN,peLP,LUDWIG PASSARGE,1881-12-22,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peVaVa,GUSTAF VALFRID VASENIUS,,,"woGe, woKE, woBr","Gengangere, Kongs-Emnerne, Brand","Ge, KE, Br","drama, drama, drama",,"Sorrent, Norge, Helsingfors","Sorr, N, Hel"
B18811224EBogh,peHI,HENRIK IBSEN,peEBogh,ERIK BØGH,1881-12-24,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,,,"woGe, woKK, woPG, woSS, woUF","Gengangere, Kjærlighedens Komedie, Peer Gynt, Samfundets støtter, De unges Forbund","Ge, KK, PG, SS, UF","drama, drama, drama, drama, drama",,"København, Danmark","Kbh, Dk"
B18811227NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1881-12-27,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,,,,,,,,,
B18820101HD,peHI,HENRIK IBSEN,peHD,HOLGER DRACHMANN,1882-01-01,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,,,,,,,,,,,
B18820102FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1882-01-02,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peCKFM, peGB","CHRISTIAN KNUD FREDERIK MOLBECH, GEORG MORRIS COHEN BRANDES",orgDagbl,DAGBLADET,"woGe, woKK, woPG, woSS, woDu","Gengangere, Kjærlighedens Komedie, Peer Gynt, Samfundets støtter, Et dukkehjem","Ge, KK, PG, SS, Du","drama, drama, drama, drama, drama",,Norge,N
B18820103GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1882-01-03,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peFH, peBB, peGBr","NIELS FREDERIK VILHELM HEGEL, BJØRNSTJERNE MARTINIUS BJØRNSON, GERDA (Henriette) BRANDES",,,woGe,Gengangere,Ge,drama,,Norge,N
B18820106SS,peHI,HENRIK IBSEN,peSS,SOPHUS SCHANDORPH,1882-01-06,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peGB,GEORG MORRIS COHEN BRANDES,,,woGe,Gengangere,Ge,drama,,,
B18820107RS,peHI,HENRIK IBSEN,peRS,RUDOLPH SCHMIDT,1882-01-07,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,"Til, digteren, herr Rudolf Schmidt., Baggensgade, 3., Kopenhagen., (Danimarca.)",Kopenhagen,Kbh,55.67594,12.56553,peFH,NIELS FREDERIK VILHELM HEGEL,,,woGe,Gengangere,Ge,drama,,Sorrento,Sorr
B18820108WP,peHI,HENRIK IBSEN,peWP,WILHELM PETERS,1882-01-08,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peFH, peKAWi","NIELS FREDERIK VILHELM HEGEL, KRISTIAN ANASTAS WINTERHJELM/WINTER-HJELM",orgGyl,DEN GYLDENDALSKE BOGHANDEL,"woTV, woDi","«Terje Vigen», Digte","DiTerjeVigen, Di","dikt, dikt",,,
B18820124OSk,peHI,HENRIK IBSEN,peOSk,OLAF SKAVLAN,1882-01-24,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,"Herr professor, dr: Olaf Skavlan., Holbergs plads 7., Christiania., (Norvegia.)",Christiania,Kri,55.67346,12.59765,"peNL, peBB","NILS LUND, BJØRNSTJERNE MARTINIUS BJØRNSON",orgDagbl,DAGBLADET,woGe,Gengangere,Ge,drama,,Norge,N
B18820125LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1882-01-25,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,"peAR, peWAb, peHM","PAUL AUGUST RASMUSSEN, WILLIAM GOTTLIEB ÅBJÖRNSSON, JOHAN HARALD MOLANDER",orgKoTh,KONGL. THEATRARNE I STOCKHOLM,"woC2, woKK","Catilina, Kjærlighedens Komedie","C2, KK","drama, drama",C,"Stockholm, Göteborg, Bergen, Paris","Sthlm, Got, Berg, Pa"
B18820128OB,peHI,HENRIK IBSEN,peOB,OTTO BORCHSENIUS,1882-01-28,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,"Herr Otto Borchsenius, redaktør af «Ude og hjemme»., Kopenhagen., (Danimarca.)",Kopenhagen,Kbh,55.67594,12.56553,peBB,BJØRNSTJERNE MARTINIUS BJØRNSON,orgDagbl,DAGBLADET,"woDi, woGe","Digte, Gengangere","Di, Ge","dikt, drama",,"København, Sorrento, Danmark, Norge","Kbh, Sorr, Dk, N"
B18820206NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1882-02-06,Roma,Rom,3169070,Rome,Italy,41.89193,12.51133,,,,,,peSiI,SIGURD IBSEN,,,,,,,,,
